date	author	section	price	sold
1786-01-26	Lesage (Alain-René)	parterre	2.4	85
1786-01-27	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	475
1786-01-28	La Harpe (Jean François de)	parterre	2.4	420
1786-01-28	Collé (Charles)	parterre	2.4	420
1786-01-29	Saurin (Bernard-Joseph)	parterre	2.4	486
1786-01-29	Collé (Charles)	parterre	2.4	486
1786-01-30	Voltaire (François-Marie Arouet dit)	parterre	2.4	239
1786-01-30	Dancourt (Florent Carton dit)	parterre	2.4	239
1786-01-31	Racine (Jean)	parterre	2.4	480
1786-01-31	Sedaine (Michel-Jean)	parterre	2.4	480
1786-02-01	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	303
1786-02-01	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	303
1786-02-03	Legrand (Marc-Antoine)	parterre	2.4	380
1786-02-03	Racine (Jean)	parterre	2.4	380
1786-02-04	Longepierre (Hilaire-Bernard de)	parterre	2.4	353
1786-02-04	Destouches	parterre	2.4	353
1786-02-05	Le Mierre (Antoine-Marin)	parterre	2.4	474
1786-02-05	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	2.4	474
1786-02-06	Lantier (Étienne François de)	parterre	2.4	448
1786-02-06	Poisson (Philippe)	parterre	2.4	448
1786-02-07	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	81
1786-02-07	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	81
1786-02-08	Belloy (Pierre Laurent de)	parterre	2.4	391
1786-02-08	Lantier (Étienne François de)	parterre	2.4	391
1786-02-09	Regnard (Jean-François)	parterre	2.4	60
1786-02-09	Du Fresny (Charles)	parterre	2.4	60
1786-02-10	Longepierre (Hilaire-Bernard de)	parterre	2.4	461
1786-02-10	Fagan (Barthélemy-Christophe)	parterre	2.4	461
1786-02-11	La Motte (Antoine Houdar de)	parterre	2.4	318
1786-02-11	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	318
1786-02-12	Le Mierre (Antoine-Marin)	parterre	2.4	479
1786-02-12	Collé (Charles)	parterre	2.4	479
1786-02-13	Longepierre (Hilaire-Bernard de)	parterre	2.4	471
1786-02-13	Fagan (Barthélemy-Christophe)	parterre	2.4	471
1786-02-14	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	268
1786-02-14	Brueys (David-Augustin de)	parterre	2.4	268
1786-02-15	Lantier (Étienne François de)	parterre	2.4	191
1786-02-15	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	191
1786-02-16	Rotrou (Jean de)	parterre	2.4	435
1786-02-16	Rousseau (Jean-Jacques)	parterre	2.4	435
1786-02-17	Legrand (Marc-Antoine)	parterre	2.4	285
1786-02-17	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	285
1786-02-18	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	475
1786-02-18	Collé (Charles)	parterre	2.4	475
1786-02-19	Voltaire (François-Marie Arouet dit)	parterre	2.4	485
1786-02-19	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	485
1786-02-20	Longepierre (Hilaire-Bernard de)	parterre	2.4	453
1786-02-20	Chamfort (Sébastien-Roch-Nicolas de)	parterre	2.4	453
1786-02-21	Voltaire (François-Marie Arouet dit)	parterre	2.4	473
1786-02-21	Collé (Charles)	parterre	2.4	473
1786-02-22	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	407
1786-02-23	Longepierre (Hilaire-Bernard de)	parterre	2.4	467
1786-02-23	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	467
1786-02-24	Lantier (Étienne François de)	parterre	2.4	283
1786-02-24	Legrand (Marc-Antoine)	parterre	2.4	283
1786-02-25	Rotrou (Jean de)	parterre	2.4	335
1786-02-25	André-Murville (Pierre-Nicolas)	parterre	2.4	335
1786-02-26	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	469
1786-02-27	Scarron (Paul)	parterre	2.4	471
1786-02-28	Voltaire (François-Marie Arouet dit)	parterre	2.4	483
1786-02-28	Legrand (Marc-Antoine)	parterre	2.4	483
1786-03-01	Lesage (Alain-René)	parterre	2.4	418
1786-03-01	Desfontaines (François-Georges)	parterre	2.4	418
1786-03-02	Longepierre (Hilaire-Bernard de)	parterre	2.4	477
1786-03-02	Hauteroche (Noël Lebreton, sieur de)	parterre	2.4	477
1786-03-03	Scarron (Paul)	parterre	2.4	241
1786-03-03	Legrand (Marc-Antoine)	parterre	2.4	241
1786-03-04	Voltaire (François-Marie Arouet dit)	parterre	2.4	349
1786-03-04	Legrand (Marc-Antoine)	parterre	2.4	349
1786-03-05	Belloy (Pierre Laurent de)	parterre	2.4	480
1786-03-05	Legrand (Marc-Antoine)	parterre	2.4	480
1786-03-06	Racine (Jean)	parterre	2.4	317
1786-03-06	Regnard (Jean-François)	parterre	2.4	317
1786-03-07	Longepierre (Hilaire-Bernard de)	parterre	2.4	352
1786-03-07	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	352
1786-03-08	Lesage (Alain-René)	parterre	2.4	275
1786-03-08	Racine (Jean)	parterre	2.4	275
1786-03-09	Regnard (Jean-François)	parterre	2.4	282
1786-03-09	Dancourt (Florent Carton dit)	parterre	2.4	282
1786-03-10	Racine (Jean)	parterre	2.4	472
1786-03-10	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	472
1786-03-11	Longepierre (Hilaire-Bernard de)	parterre	2.4	311
1786-03-11	Fagan (Barthélemy-Christophe)	parterre	2.4	311
1786-03-12	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	2.4	481
1786-03-12	Poinsinet (Antoine-Alexandre-Henri)	parterre	2.4	481
1786-03-13	Corneille (Pierre)	parterre	2.4	471
1786-03-13	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	471
1786-03-14	Le Mierre (Antoine-Marin)	parterre	2.4	132
1786-03-14	Brueys (David-Augustin de)	parterre	2.4	132
1786-03-15	Corneille (Pierre)	parterre	2.4	479
1786-03-15	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	479
1786-03-16	Voltaire (François-Marie Arouet dit)	parterre	2	219
1786-03-16	La Montagne (Pierre, baron de)	parterre	2	219
1786-03-17	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	365
1786-03-18	Racine (Jean), Moreau (Jean-Baptiste)	parterre	2.4	471
1786-03-18	Legrand (Marc-Antoine)	parterre	2.4	471
1786-03-19	Longepierre (Hilaire-Bernard de)	parterre	2.4	480
1786-03-19	Boursault (Edme)	parterre	2.4	480
1786-03-20	Corneille (Pierre)	parterre	2.4	478
1786-03-20	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	478
1786-03-21	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	111
1786-03-21	Brueys (David-Augustin de)	parterre	2.4	111
1786-03-22	Cailhava de L'Estandoux (Jean-François)	parterre	2.4	417
1786-03-22	Goldoni (Carlo)	parterre	2.4	417
1786-03-23	Le Mierre (Antoine-Marin)	parterre	2.4	301
1786-03-23	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	301
1786-03-24	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	471
1786-03-26	Imbert (Barthélemy)	parterre	2.4	482
1786-03-26	Favart (Charles-Simon)	parterre	2.4	482
1786-03-27	Ducis (Jean-François)	parterre	2.4	436
1786-03-27	Marivaux (Pierre de)	parterre	2.4	436
1786-03-28	La Noue (Jean-Baptiste Simon Sauvé de La Noue, dit)	parterre	2.4	322
1786-03-28	Hauteroche (Noël Lebreton, sieur de)	parterre	2.4	322
1786-03-29	Cailhava de L'Estandoux (Jean-François)	parterre	2.4	167
1786-03-29	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	167
1786-03-30	Crébillon (Prosper Jolyot de)	parterre	2.4	212
1786-03-30	Guyot de Merville (Michel)	parterre	2.4	212
1786-03-31	Longepierre (Hilaire-Bernard de)	parterre	2.4	489
1786-03-31	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	489
1786-04-01	Corneille (Pierre)	parterre	2.4	497
1786-04-01	Collé (Charles)	parterre	2.4	497
1786-04-24	Voltaire (François-Marie Arouet dit)	parterre	2.4	502
1786-04-24	Vigée (Louis-Jean-Baptiste-Étienne)	parterre	2.4	502
1786-04-25	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	306
1786-04-25	Imbert (Barthélemy)	parterre	2.4	306
1786-04-26	Racine (Jean)	parterre	2.4	309
1786-04-26	Palaprat (Jean de)	parterre	2.4	309
1786-04-27	Bièvre (François-Georges Maréchal, marquis de)	parterre	2.4	314
1786-04-27	Destouches	parterre	2.4	314
1786-04-28	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	155
1786-04-28	Chamfort (Sébastien-Roch-Nicolas de)	parterre	2.4	155
1786-04-29	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	292
1786-04-29	Pilhes (Joseph)	parterre	2.4	292
1786-04-30	Voltaire (François-Marie Arouet dit)	parterre	2.4	444
1786-04-30	Dancourt (Florent Carton dit)	parterre	2.4	444
1786-05-01	Crébillon (Prosper Jolyot de)	parterre	2.4	418
1786-05-01	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	418
1786-05-02	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	493
1786-05-03	Corneille (Pierre)	parterre	2.4	244
1786-05-03	Boissy (Louis de)	parterre	2.4	244
1786-05-04	Lantier (Étienne François de)	parterre	2.4	182
1786-05-04	Collé (Charles)	parterre	2.4	182
1786-05-05	La Montagne (Pierre, baron de)	parterre	2.4	198
1786-05-05	Diderot (Denis)	parterre	2.4	198
1786-05-06	Racine (Jean)	parterre	2.4	435
1786-05-06	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	435
1786-05-07	Baron	parterre	2.4	379
1786-05-07	Legrand (Marc-Antoine)	parterre	2.4	379
1786-05-08	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	492
1786-05-09	Dubuisson (Pierre-Ulric)	parterre	2.4	496
1786-05-09	Dancourt (Florent Carton dit)	parterre	2.4	496
1786-05-10	Longepierre (Hilaire-Bernard de)	parterre	2.4	441
1786-05-10	Marivaux (Pierre de)	parterre	2.4	441
1786-05-11	La Montagne (Pierre, baron de)	parterre	2.4	183
1786-05-11	Cailhava de L'Estandoux (Jean-François)	parterre	2.4	183
1786-05-12	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	298
1786-05-12	Baron	parterre	2.4	298
1786-05-13	Le Mierre (Antoine-Marin)	parterre	2.4	338
1786-05-13	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	338
1786-05-14	Corneille (Pierre)	parterre	2.4	413
1786-05-14	Boutet de Monvel (Jacques-Marie)	parterre	2.4	413
1786-05-15	Voltaire (François-Marie Arouet dit)	parterre	2.4	219
1786-05-15	La Montagne (Pierre, baron de)	parterre	2.4	219
1786-05-16	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	127
1786-05-16	Brueys (David-Augustin de)	parterre	2.4	127
1786-05-17	Le Mierre (Antoine-Marin)	parterre	2.4	138
1786-05-17	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	138
1786-05-18	Regnard (Jean-François)	parterre	2.4	83
1786-05-18	Poisson (Philippe)	parterre	2.4	83
1786-05-19	Regnard (Jean-François)	parterre	2.4	131
1786-05-19	La Montagne (Pierre, baron de)	parterre	2.4	131
1786-05-20	Voltaire (François-Marie Arouet dit)	parterre	2.4	456
1786-05-20	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	456
1786-05-21	Simonet de Maisonneuve (Louis-Jean-Baptiste)	parterre	2.4	501
1786-05-21	Simonet de Maisonneuve (Louis-Jean-Baptiste)	parterre	2.4	501
1786-05-21	Collé (Charles)	parterre	2.4	501
1786-05-21	Collé (Charles)	parterre	2.4	501
1786-05-22	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	198
1786-05-22	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	198
1786-05-22	Voltaire (François-Marie Arouet dit)	parterre	2.4	198
1786-05-22	Voltaire (François-Marie Arouet dit)	parterre	2.4	198
1786-05-23	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	478
1786-05-24	Simonet de Maisonneuve (Louis-Jean-Baptiste)	parterre	2.4	224
1786-05-24	Legrand (Marc-Antoine)	parterre	2.4	224
1786-05-26	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	375
1786-05-27	La Motte (Antoine Houdar de)	parterre	2.4	107
1786-05-27	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	107
1786-05-28	Voltaire (François-Marie Arouet dit)	parterre	2.4	371
1786-05-28	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	371
1786-05-29	Racine (Jean)	parterre	2.4	206
1786-05-29	Palissot de Montenoy (Charles)	parterre	2.4	206
1786-05-30	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	270
1786-05-31	Voltaire (François-Marie Arouet dit)	parterre	2.4	203
1786-05-31	Palaprat (Jean de)	parterre	2.4	203
1786-06-01	Regnard (Jean-François)	parterre	2.4	91
1786-06-01	Lesage (Alain-René)	parterre	2.4	91
1786-06-02	Diderot (Denis)	parterre	2.4	68
1786-06-02	Dancourt (Florent Carton dit)	parterre	2.4	68
1786-06-03	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	144
1786-06-03	Vigée (Louis-Jean-Baptiste-Étienne)	parterre	2.4	144
1786-06-05	Voltaire (François-Marie Arouet dit)	parterre	2.4	484
1786-06-05	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	484
1786-06-06	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	483
1786-06-07	Voltaire (François-Marie Arouet dit)	parterre	2.4	213
1786-06-07	Palissot de Montenoy (Charles)	parterre	2.4	213
1786-06-08	Simonet de Maisonneuve (Louis-Jean-Baptiste)	parterre	2.4	266
1786-06-08	Boutet de Monvel (Jacques-Marie)	parterre	2.4	266
1786-06-09	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	64
1786-06-09	Dancourt (Florent Carton dit)	parterre	2.4	64
1786-06-10	Belloy (Pierre Laurent de)	parterre	2.4	235
1786-06-10	Regnard (Jean-François)	parterre	2.4	235
1786-06-11	Racine (Jean)	parterre	2.4	431
1786-06-11	Dorat (Claude-Joseph)	parterre	2.4	431
1786-06-12	Le Mierre (Antoine-Marin)	parterre	2.4	221
1786-06-12	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	221
1786-06-13	Collin d'Harleville (Jean-François)	parterre	2.4	342
1786-06-13	Legrand (Marc-Antoine)	parterre	2.4	342
1786-06-14	Corneille (Pierre)	parterre	2.4	194
1786-06-14	Saint-Foix (Germain-François Poullain de)	parterre	2.4	194
1786-06-16	Le Mierre (Antoine-Marin)	parterre	2.4	69
1786-06-16	Collé (Charles)	parterre	2.4	69
1786-06-17	Collin d'Harleville (Jean-François)	parterre	2.4	327
1786-06-17	Vigée (Louis-Jean-Baptiste-Étienne)	parterre	2.4	327
1786-06-18	Voltaire (François-Marie Arouet dit)	parterre	2.4	422
1786-06-18	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	422
1786-06-19	Collin d'Harleville (Jean-François)	parterre	2.4	285
1786-06-19	Palissot de Montenoy (Charles)	parterre	2.4	285
1786-06-20	Voltaire (François-Marie Arouet dit)	parterre	2.4	102
1786-06-20	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	102
1786-06-21	Le Mierre (Antoine-Marin)	parterre	2.4	326
1786-06-21	Racine (Jean)	parterre	2.4	326
1786-06-22	Collin d'Harleville (Jean-François)	parterre	2.4	399
1786-06-22	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	399
1786-06-23	Saurin (Bernard-Joseph)	parterre	2.4	100
1786-06-23	Legrand (Marc-Antoine)	parterre	2.4	100
1786-06-24	Le Mierre (Antoine-Marin)	parterre	2.4	362
1786-06-24	Fagan (Barthélemy-Christophe)	parterre	2.4	362
1786-06-25	Collin d'Harleville (Jean-François)	parterre	2.4	360
1786-06-25	Dancourt (Florent Carton dit)	parterre	2.4	360
1786-06-26	Voltaire (François-Marie Arouet dit)	parterre	2.4	319
1786-06-26	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	319
1786-06-27	Destouches	parterre	2.4	146
1786-06-27	Destouches	parterre	2.4	146
1786-06-27	La Montagne (Pierre, baron de)	parterre	2.4	146
1786-06-27	La Montagne (Pierre, baron de)	parterre	2.4	146
1786-06-28	Collin d'Harleville (Jean-François)	parterre	2.4	149
1786-06-28	Dancourt (Florent Carton dit)	parterre	2.4	149
1786-06-29	Le Mierre (Antoine-Marin)	parterre	2.4	415
1786-06-29	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	415
1786-06-30	Regnard (Jean-François)	parterre	2.4	78
1786-06-30	Chamfort (Sébastien-Roch-Nicolas de)	parterre	2.4	78
1786-07-01	Collin d'Harleville (Jean-François)	parterre	2.4	151
1786-07-01	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	151
1786-07-02	Le Mierre (Antoine-Marin)	parterre	2.4	222
1786-07-02	André-Murville (Pierre-Nicolas)	parterre	2.4	222
1786-07-03	Collin d'Harleville (Jean-François)	parterre	2.4	339
1786-07-03	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	339
1786-07-04	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	76
1786-07-04	Legrand (Marc-Antoine)	parterre	2.4	76
1786-07-05	Racine (Jean)	parterre	2.4	399
1786-07-05	Boissy (Louis de)	parterre	2.4	399
1786-07-06	Baron	parterre	2.4	98
1786-07-06	Boissy (Louis de)	parterre	2.4	98
1786-07-07	Collin d'Harleville (Jean-François)	parterre	2.4	169
1786-07-07	Legrand (Marc-Antoine)	parterre	2.4	169
1786-07-08	Le Mierre (Antoine-Marin)	parterre	2.4	374
1786-07-08	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	374
1786-07-09	Longepierre (Hilaire-Bernard de)	parterre	2.4	439
1786-07-09	Regnard (Jean-François)	parterre	2.4	439
1786-07-10	Collin d'Harleville (Jean-François)	parterre	2.4	252
1786-07-10	Dancourt (Florent Carton dit)	parterre	2.4	252
1786-07-11	La Harpe (Jean François de)	parterre	2.4	489
1786-07-11	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	489
1786-07-12	Destouches	parterre	2.4	285
1786-07-12	Destouches	parterre	2.4	285
1786-07-13	Belloy (Pierre Laurent de)	parterre	2.4	232
1786-07-13	Boutet de Monvel (Jacques-Marie)	parterre	2.4	232
1786-07-14	Piron (Alexis)	parterre	2.4	125
1786-07-14	Lesage (Alain-René)	parterre	2.4	125
1786-07-15	Corneille (Pierre)	parterre	2.4	233
1786-07-15	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	233
1786-07-16	Destouches	parterre	2.4	199
1786-07-16	Legrand (Marc-Antoine)	parterre	2.4	199
1786-07-17	La Harpe (Jean François de)	parterre	2.4	341
1786-07-17	Lantier (Étienne François de)	parterre	2.4	341
1786-07-18	Regnard (Jean-François)	parterre	2.4	68
1786-07-18	Hauteroche (Noël Lebreton, sieur de)	parterre	2.4	68
1786-07-19	La Harpe (Jean François de)	parterre	2.4	347
1786-07-19	Boissy (Louis de)	parterre	2.4	347
1786-07-20	Lantier (Étienne François de)	parterre	2.4	79
1786-07-20	Dancourt (Florent Carton dit)	parterre	2.4	79
1786-07-21	Destouches	parterre	2.4	211
1786-07-21	Destouches	parterre	2.4	211
1786-07-21	Dancourt (Florent Carton dit)	parterre	2.4	211
1786-07-21	Dancourt (Florent Carton dit)	parterre	2.4	211
1786-07-22	La Harpe (Jean François de)	parterre	2.4	310
1786-07-22	Dancourt (Florent Carton dit)	parterre	2.4	310
1786-07-23	Voltaire (François-Marie Arouet dit)	parterre	2.4	297
1786-07-23	Fagan (Barthélemy-Christophe)	parterre	2.4	297
1786-07-24	La Harpe (Jean François de)	parterre	2.4	234
1786-07-24	Boissy (Louis de)	parterre	2.4	234
1786-07-25	Regnard (Jean-François)	parterre	2.4	84
1786-07-25	Racine (Jean)	parterre	2.4	84
1786-07-26	Destouches	parterre	2.4	164
1786-07-26	Destouches	parterre	2.4	164
1786-07-26	Dancourt (Florent Carton dit)	parterre	2.4	164
1786-07-26	Dancourt (Florent Carton dit)	parterre	2.4	164
1786-07-27	Voltaire (François-Marie Arouet dit)	parterre	2.4	200
1786-07-27	Marivaux (Pierre de)	parterre	2.4	200
1786-07-28	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	72
1786-07-28	Brueys (David-Augustin de)	parterre	2.4	72
1786-07-29	Voltaire (François-Marie Arouet dit)	parterre	2.4	332
1786-07-29	Dorat (Claude-Joseph)	parterre	2.4	332
1786-07-30	Voltaire (François-Marie Arouet dit)	parterre	2.4	320
1786-07-30	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	2.4	320
1786-07-31	Voltaire (François-Marie Arouet dit)	parterre	2.4	293
1786-07-31	Fagan (Barthélemy-Christophe)	parterre	2.4	293
1786-08-01	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	501
1786-08-02	La Motte (Antoine Houdar de)	parterre	2.4	172
1786-08-02	Legrand (Marc-Antoine)	parterre	2.4	172
1786-08-03	Racine (Jean)	parterre	2.4	253
1786-08-03	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	253
1786-08-04	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	472
1786-08-05	Corneille (Pierre)	parterre	2.4	321
1786-08-05	Lantier (Étienne François de)	parterre	2.4	321
1786-08-06	Voltaire (François-Marie Arouet dit)	parterre	2.4	249
1786-08-06	Dancourt (Florent Carton dit)	parterre	2.4	249
1786-08-07	Longepierre (Hilaire-Bernard de)	parterre	2.4	497
1786-08-07	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	497
1786-08-08	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	42
1786-08-08	Poisson (Philippe)	parterre	2.4	42
1786-08-09	Guimond de La Touche (Claude)	parterre	2.4	221
1786-08-09	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	221
1786-08-10	Saurin (Bernard-Joseph)	parterre	2.4	115
1786-08-10	Fagan (Barthélemy-Christophe)	parterre	2.4	115
1786-08-11	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	451
1786-08-12	Corneille (Pierre)	parterre	2.4	177
1786-08-12	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	177
1786-08-13	La Harpe (Jean François de)	parterre	2.4	364
1786-08-13	Hauteroche (Noël Lebreton, sieur de)	parterre	2.4	364
1786-08-14	Voltaire (François-Marie Arouet dit)	parterre	2.4	439
1786-08-14	Legrand (Marc-Antoine)	parterre	2.4	439
1786-08-16	La Harpe (Jean François de)	parterre	2.4	391
1786-08-16	Chamfort (Sébastien-Roch-Nicolas de)	parterre	2.4	391
1786-08-17	Piron (Alexis)	parterre	2.4	145
1786-08-17	Brueys (David-Augustin de)	parterre	2.4	145
1786-08-18	Regnard (Jean-François)	parterre	2.4	53
1786-08-18	Poisson (Philippe)	parterre	2.4	53
1786-08-19	Corneille (Pierre)	parterre	2.4	212
1786-08-19	Racine (Jean)	parterre	2.4	212
1786-08-20	Simonet de Maisonneuve (Louis-Jean-Baptiste)	parterre	2.4	330
1786-08-20	Destouches	parterre	2.4	330
1786-08-21	La Harpe (Jean François de)	parterre	2.4	229
1786-08-21	Fagan (Barthélemy-Christophe)	parterre	2.4	229
1786-08-22	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	433
1786-08-23	La Harpe (Jean François de)	parterre	2.4	210
1786-08-23	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	2.4	210
1786-08-24	Boutet de Monvel (Jacques-Marie)	parterre	2.4	509
1786-08-24	Boutet de Monvel (Jacques-Marie)	parterre	2.4	509
1786-08-25	Le Mierre (Antoine-Marin)	parterre	2.4	258
1786-08-25	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	258
1786-08-26	Boutet de Monvel (Jacques-Marie)	parterre	2.4	468
1786-08-27	Le Mierre (Antoine-Marin)	parterre	2.4	276
1786-08-27	Hauteroche (Noël Lebreton, sieur de)	parterre	2.4	276
1786-08-28	Boutet de Monvel (Jacques-Marie)	parterre	2.4	449
1786-08-29	Diderot (Denis)	parterre	2.4	107
1786-08-29	Brueys (David-Augustin de)	parterre	2.4	107
1786-08-30	Voltaire (François-Marie Arouet dit)	parterre	2.4	501
1786-08-30	Saint-Foix (Germain-François Poullain de)	parterre	2.4	501
1786-08-31	Boutet de Monvel (Jacques-Marie)	parterre	2.4	459
1786-09-01	Voltaire (François-Marie Arouet dit)	parterre	2.4	407
1786-09-01	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	407
1786-09-02	La Harpe (Jean François de)	parterre	2.4	220
1786-09-02	Guyot de Merville (Michel)	parterre	2.4	220
1786-09-03	Beaumarchais (Pierre-Augustin Caron de)	parterre	2.4	498
1786-09-04	Voltaire (François-Marie Arouet dit)	parterre	2.4	425
1786-09-04	Dancourt (Florent Carton dit)	parterre	2.4	425
1786-09-05	Regnard (Jean-François)	parterre	2.4	70
1786-09-05	Legrand (Marc-Antoine)	parterre	2.4	70
1786-09-06	Boutet de Monvel (Jacques-Marie)	parterre	2.4	493
1786-09-07	Voltaire (François-Marie Arouet dit)	parterre	2.4	302
1786-09-07	Fagan (Barthélemy-Christophe)	parterre	2.4	302
1786-09-09	Voltaire (François-Marie Arouet dit)	parterre	2.4	332
1786-09-09	Poisson (Philippe)	parterre	2.4	332
1786-09-10	Voltaire (François-Marie Arouet dit)	parterre	2.4	358
1786-09-10	Pont-de-Veyle (Antoine de Fériol, comte de)	parterre	2.4	358
1786-09-11	Voltaire (François-Marie Arouet dit)	parterre	2.4	311
1786-09-11	Chamfort (Sébastien-Roch-Nicolas de)	parterre	2.4	311
1786-09-12	Piron (Alexis)	parterre	2.4	101
1786-09-12	Regnard (Jean-François)	parterre	2.4	101
1786-09-13	Boutet de Monvel (Jacques-Marie)	parterre	2.4	481
1786-09-14	Racine (Jean)	parterre	2.4	345
1786-09-14	Legrand (Marc-Antoine)	parterre	2.4	345
1786-09-15	Destouches	parterre	2.4	134
1786-09-15	Dancourt (Florent Carton dit)	parterre	2.4	134
1786-09-16	Boutet de Monvel (Jacques-Marie)	parterre	2.4	436
1786-09-17	Voltaire (François-Marie Arouet dit)	parterre	2.4	497
1786-09-17	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	497
1786-09-18	Voltaire (François-Marie Arouet dit)	parterre	2.4	275
1786-09-18	Dancourt (Florent Carton dit)	parterre	2.4	275
1786-09-19	Boutet de Monvel (Jacques-Marie)	parterre	2.4	424
1786-09-20	Voltaire (François-Marie Arouet dit)	parterre	2.4	291
1786-09-20	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	291
1786-09-21	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	362
1786-09-21	Dorat (Claude-Joseph)	parterre	2.4	362
1786-09-22	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	125
1786-09-22	Legrand (Marc-Antoine)	parterre	2.4	125
1786-09-23	Molière (Jean-Baptiste Poquelin dit)	parterre	2.4	475
1786-09-23	Brousse-Desfaucherets (Jean-Louis)	parterre	2.4	475
1786-09-24	Boutet de Monvel (Jacques-Marie)	parterre	2.4	503
1786-09-25	Racine (Jean)	parterre	2.4	375
1786-09-25	Du Fresny (Charles)	parterre	2.4	375
1786-09-26	Destouches	parterre	2.4	161
1786-09-26	Destouches	parterre	2.4	161
1786-09-26	Dancourt (Florent Carton dit)	parterre	2.4	161
1786-09-26	Dancourt (Florent Carton dit)	parterre	2.4	161
