date	sold	raw_section	price	section
1680-10-08	70	Theatre	3	autre
1680-10-08	36	Premieres loges	3	première loge
1680-10-08	1	Amphitheatre/Loges	44	autre
1680-10-08	114	Secondes Loges	1.5	autre
1680-10-08	38	Troisiemes Loges	1	autre
1680-10-08	450	Parterre	0.75	parterre
1680-10-09	129	Theatre	3	autre
1680-10-09	80	Premieres loges	3	première loge
1680-10-09	2	Amphitheatre/Loges	3	autre
1680-10-09	172	Secondes Loges	1.5	autre
1680-10-09	58	Troisiemes Loges	1	autre
1680-10-09	529	Parterre	0.75	parterre
1680-10-10	63	Theatre	3	autre
1680-10-10	40	Premieres loges	3	première loge
1680-10-10	81	Secondes Loges	1.5	autre
1680-10-10	14	Troisiemes Loges	1	autre
1680-10-10	328	Parterre	0.75	parterre
1680-10-11	111	Theatre	5.5	autre
1680-10-11	7	Premieres loges	44	première loge
1680-10-11	79	Secondes Loges	3	autre
1680-10-11	22	Troisiemes Loges	1.5	autre
1680-10-11	222	Parterre	1.5	parterre
1680-10-12	35	Theatre	3	autre
1680-10-12	20	Premieres loges	3	première loge
1680-10-12	53	Secondes Loges	1.5	autre
1680-10-12	4	Troisiemes Loges	1	autre
1680-10-12	353	Parterre	0.75	parterre
1680-10-13	80	Theatre	5.5	autre
1680-10-13	19	Premieres loges	5.5	première loge
1680-10-13	4	Amphitheatre/Loges	44	autre
1680-10-13	95	Secondes Loges	3	autre
1680-10-13	31	Troisiemes Loges	1.5	autre
1680-10-13	200	Parterre	1.5	parterre
1680-10-14	78	Theatre	3	autre
1680-10-14	20	Theatre	3	autre
1680-10-14	1	Premieres loges	44	première loge
1680-10-14	12	Premieres loges	3	première loge
1680-10-14	1	Amphitheatre/Loges	22	autre
1680-10-14	69	Secondes Loges	1.5	autre
1680-10-14	75	Secondes Loges	1.5	autre
1680-10-14	12	Troisiemes Loges	1	autre
1680-10-14	6	Troisiemes Loges	1	autre
1680-10-14	167	Parterre	0.75	parterre
1680-10-14	312	Parterre	0.75	parterre
1680-10-14	30	Irregular Receipts	3	autre
1680-10-15	60	Theatre	5.5	autre
1680-10-15	29	Premieres loges	5.5	première loge
1680-10-15	2	Amphitheatre/Loges	44	autre
1680-10-15	60	Secondes Loges	3	autre
1680-10-15	10	Troisiemes Loges	1.5	autre
1680-10-15	123	Parterre	1.5	parterre
1680-10-16	111	Theatre	3	autre
1680-10-16	80	Premieres loges	3	première loge
1680-10-16	166	Secondes Loges	1.5	autre
1680-10-16	63	Troisiemes Loges	1	autre
1680-10-16	537	Parterre	0.75	parterre
1680-10-17	77	Theatre	3	autre
1680-10-17	20	Premieres loges	3	première loge
1680-10-17	87	Secondes Loges	1.5	autre
1680-10-17	22	Troisiemes Loges	1	autre
1680-10-17	357	Parterre	0.75	parterre
1680-10-18	40	Theatre	5.5	autre
1680-10-18	1	Premieres loges	44	première loge
1680-10-18	57	Secondes Loges	3	autre
1680-10-18	11	Troisiemes Loges	1.5	autre
1680-10-18	91	Parterre	1.5	parterre
1680-10-18	20	Irregular Receipts	5.5	autre
1680-10-19	50	Theatre	3	autre
1680-10-19	20	Premieres loges	3	première loge
1680-10-19	1	Amphitheatre/Loges	22	autre
1680-10-19	53	Secondes Loges	1.5	autre
1680-10-19	8	Troisiemes Loges	1	autre
1680-10-19	212	Parterre	0.75	parterre
1680-10-20	45	Theatre	5.5	autre
1680-10-20	20	Premieres loges	5.5	première loge
1680-10-20	1	Amphitheatre/Loges	44	autre
1680-10-20	61	Secondes Loges	3	autre
1680-10-20	19	Troisiemes Loges	1.5	autre
1680-10-20	138	Parterre	1.5	parterre
1680-10-21	40	Theatre	3	autre
1680-10-21	29	Premieres loges	3	première loge
1680-10-21	70	Secondes Loges	1.5	autre
1680-10-21	11	Troisiemes Loges	1	autre
1680-10-21	299	Parterre	0.75	parterre
1680-10-22	39	Theatre	3	autre
1680-10-22	20	Premieres loges	3	première loge
1680-10-22	1	Amphitheatre/Loges	2.5	autre
1680-10-22	70	Secondes Loges	1.5	autre
1680-10-22	22	Troisiemes Loges	1	autre
1680-10-22	326	Parterre	0.75	parterre
1680-10-23	60	Theatre	3	autre
1680-10-23	25	Premieres loges	3	première loge
1680-10-23	93	Secondes Loges	1.5	autre
1680-10-23	18	Troisiemes Loges	1	autre
1680-10-23	297	Parterre	0.75	parterre
1680-10-24	60	Theatre	3	autre
1680-10-24	25	Premieres loges	3	première loge
1680-10-24	105	Secondes Loges	1.5	autre
1680-10-24	36	Troisiemes Loges	1	autre
1680-10-24	451	Parterre	0.75	parterre
1680-10-25	60	Theatre	3	autre
1680-10-25	22	Premieres loges	3	première loge
1680-10-25	98	Secondes Loges	1.5	autre
1680-10-25	27	Troisiemes Loges	1	autre
1680-10-25	348	Parterre	0.75	parterre
1680-10-26	60	Theatre	3	autre
1680-10-26	42	Premieres loges	3	première loge
1680-10-26	1	Amphitheatre/Loges	44	autre
1680-10-26	53	Secondes Loges	1.5	autre
1680-10-26	6	Troisiemes Loges	1	autre
1680-10-26	176	Parterre	0.75	parterre
1680-10-27	60	Theatre	3	autre
1680-10-27	36	Premieres loges	3	première loge
1680-10-27	1	Amphitheatre/Loges	34	autre
1680-10-27	151	Secondes Loges	1.5	autre
1680-10-27	38	Troisiemes Loges	1	autre
1680-10-27	420	Parterre	0.75	parterre
1680-10-28	65	Theatre	3	autre
1680-10-28	30	Premieres loges	3	première loge
1680-10-28	156	Secondes Loges	1.5	autre
1680-10-28	48	Troisiemes Loges	1	autre
1680-10-28	483	Parterre	0.75	parterre
1680-10-29	69	Theatre	3	autre
1680-10-29	1	Premieres loges	44	première loge
1680-10-29	95	Secondes Loges	1.5	autre
1680-10-29	11	Troisiemes Loges	1	autre
1680-10-29	285	Parterre	0.75	parterre
1680-10-29	20	Irregular Receipts	3	autre
1680-10-30	46	Theatre	3	autre
1680-10-30	1	Premieres loges	44	première loge
1680-10-30	12	Amphitheatre/Loges	3	autre
1680-10-30	53	Secondes Loges	1.5	autre
1680-10-30	13	Troisiemes Loges	1	autre
1680-10-30	237	Parterre	0.75	parterre
1680-10-30	20	Irregular Receipts	3	autre
1680-10-31	30	Theatre	3	autre
1680-10-31	20	Premieres loges	3	première loge
1680-10-31	51	Secondes Loges	1.5	autre
1680-10-31	4	Troisiemes Loges	1	autre
1680-10-31	197	Parterre	0.75	parterre
1680-11-02	30	Theatre	3	autre
1680-11-02	16	Premieres loges	3	première loge
1680-11-02	103	Secondes Loges	1.5	autre
1680-11-02	32	Troisiemes Loges	1	autre
1680-11-02	326	Parterre	0.75	parterre
1680-11-03	60	Theatre	3	autre
1680-11-03	31	Premieres loges	3	première loge
1680-11-03	151	Secondes Loges	1.5	autre
1680-11-03	42	Troisiemes Loges	1	autre
1680-11-03	382	Parterre	0.75	parterre
1680-11-04	30	Theatre	3	autre
1680-11-04	27	Premieres loges	3	première loge
1680-11-04	37	Secondes Loges	1.5	autre
1680-11-04	6	Troisiemes Loges	1	autre
1680-11-04	177	Parterre	0.75	parterre
1680-11-05	40	Theatre	3	autre
1680-11-05	27	Premieres loges	3	première loge
1680-11-05	73	Secondes Loges	1.5	autre
1680-11-05	14	Troisiemes Loges	1	autre
1680-11-05	217	Parterre	0.75	parterre
1680-11-06	67	Theatre	3	autre
1680-11-06	50	Premieres loges	3	première loge
1680-11-06	125	Secondes Loges	1.5	autre
1680-11-06	48	Troisiemes Loges	1	autre
1680-11-06	454	Parterre	0.75	parterre
1680-11-07	36	Theatre	3	autre
1680-11-07	20	Premieres loges	3	première loge
1680-11-07	1	Amphitheatre/Loges	44	autre
1680-11-07	98	Secondes Loges	1.5	autre
1680-11-07	17	Troisiemes Loges	1	autre
1680-11-07	257	Parterre	0.75	parterre
1680-11-08	100	Theatre	3	autre
1680-11-08	47	Premieres loges	3	première loge
1680-11-08	135	Secondes Loges	1.5	autre
1680-11-08	35	Troisiemes Loges	1	autre
1680-11-08	411	Parterre	0.75	parterre
1680-11-09	41	Theatre	3	autre
1680-11-09	30	Premieres loges	3	première loge
1680-11-09	60	Secondes Loges	1.5	autre
1680-11-09	5	Troisiemes Loges	1	autre
1680-11-09	153	Parterre	0.75	parterre
1680-11-10	108	Theatre	3	autre
1680-11-10	50	Premieres loges	3	première loge
1680-11-10	224	Secondes Loges	1.5	autre
1680-11-10	76	Troisiemes Loges	1	autre
1680-11-10	467	Parterre	0.75	parterre
1680-11-11	108	Theatre	3	autre
1680-11-11	40	Premieres loges	3	première loge
1680-11-11	1	Amphitheatre/Loges	44	autre
1680-11-11	208	Secondes Loges	1.5	autre
1680-11-11	41	Troisiemes Loges	1	autre
1680-11-11	425	Parterre	0.75	parterre
1680-11-11	1	Irregular Receipts	22	autre
1680-11-12	65	Theatre	3	autre
1680-11-12	40	Premieres loges	3	première loge
1680-11-12	107	Secondes Loges	1.5	autre
1680-11-12	24	Troisiemes Loges	1	autre
1680-11-12	322	Parterre	0.75	parterre
1680-11-13	50	Theatre	3	autre
1680-11-13	40	Premieres loges	3	première loge
1680-11-13	83	Secondes Loges	1.5	autre
1680-11-13	6	Troisiemes Loges	1	autre
1680-11-13	144	Parterre	0.75	parterre
1680-11-14	71	Theatre	5.5	autre
1680-11-14	40	Premieres loges	5.5	première loge
1680-11-14	3	Amphitheatre/Loges	44	autre
1680-11-14	94	Secondes Loges	3	autre
1680-11-14	33	Troisiemes Loges	1.5	autre
1680-11-14	258	Parterre	1.5	parterre
1680-11-15	30	Theatre	5.5	autre
1680-11-15	28	Premieres loges	5.5	première loge
1680-11-15	66	Secondes Loges	3	autre
1680-11-15	28	Troisiemes Loges	1.5	autre
1680-11-15	136	Parterre	1.5	parterre
1680-11-16	30	Theatre	5.5	autre
1680-11-16	19	Premieres loges	5.5	première loge
1680-11-16	2	Amphitheatre/Loges	44	autre
1680-11-16	29	Secondes Loges	3	autre
1680-11-16	7	Troisiemes Loges	1.5	autre
1680-11-16	60	Parterre	1.5	parterre
1680-11-17	88	Theatre	3	autre
1680-11-17	40	Premieres loges	3	première loge
1680-11-17	1	Amphitheatre/Loges	44	autre
1680-11-17	128	Secondes Loges	1.5	autre
1680-11-17	27	Troisiemes Loges	1	autre
1680-11-17	324	Parterre	0.75	parterre
1680-11-18	40	Theatre	3	autre
1680-11-18	38	Premieres loges	3	première loge
1680-11-18	88	Secondes Loges	1.5	autre
1680-11-18	42	Troisiemes Loges	1	autre
1680-11-18	414	Parterre	0.75	parterre
1680-11-19	20	Theatre	3	autre
1680-11-19	19	Premieres loges	3	première loge
1680-11-19	51	Secondes Loges	1.5	autre
1680-11-19	3	Troisiemes Loges	1	autre
1680-11-19	137	Parterre	0.75	parterre
1680-11-20	59	Theatre	3	autre
1680-11-20	30	Premieres loges	3	première loge
1680-11-20	81	Secondes Loges	1.5	autre
1680-11-20	13	Troisiemes Loges	1	autre
1680-11-20	201	Parterre	0.75	parterre
1680-11-21	46	Theatre	3	autre
1680-11-21	30	Premieres loges	3	première loge
1680-11-21	122	Secondes Loges	1.5	autre
1680-11-21	36	Troisiemes Loges	1	autre
1680-11-21	428	Parterre	0.75	parterre
1680-11-22	41	Theatre	3	autre
1680-11-22	30	Premieres loges	3	première loge
1680-11-22	89	Secondes Loges	1.5	autre
1680-11-22	9	Troisiemes Loges	1	autre
1680-11-22	179	Parterre	0.75	parterre
1680-11-22	1	Irregular Receipts	0.75	autre
1680-11-23	50	Theatre	3	autre
1680-11-23	25	Premieres loges	3	première loge
1680-11-23	122	Secondes Loges	1.5	autre
1680-11-23	21	Troisiemes Loges	1	autre
1680-11-23	421	Parterre	0.75	parterre
1680-11-24	80	Theatre	3	autre
1680-11-24	34	Premieres loges	3	première loge
1680-11-24	2	Amphitheatre/Loges	44	autre
1680-11-24	212	Secondes Loges	1.5	autre
1680-11-24	69	Troisiemes Loges	1	autre
1680-11-24	586	Parterre	0.75	parterre
1680-11-25	60	Theatre	3	autre
1680-11-25	50	Premieres loges	3	première loge
1680-11-25	67	Secondes Loges	1.5	autre
1680-11-25	14	Troisiemes Loges	1	autre
1680-11-25	230	Parterre	0.75	parterre
1680-11-26	66	Theatre	3	autre
1680-11-26	1	Premieres loges	44	première loge
1680-11-26	96	Secondes Loges	1.5	autre
1680-11-26	13	Troisiemes Loges	1	autre
1680-11-26	340	Parterre	0.75	parterre
1680-11-26	20	Irregular Receipts	3	autre
1680-11-27	49	Theatre	3	autre
1680-11-27	20	Premieres loges	3	première loge
1680-11-27	75	Secondes Loges	1.5	autre
1680-11-27	21	Troisiemes Loges	1	autre
1680-11-27	203	Parterre	0.75	parterre
1680-11-28	39	Theatre	3	autre
1680-11-28	20	Premieres loges	3	première loge
1680-11-28	74	Secondes Loges	1.5	autre
1680-11-28	20	Troisiemes Loges	1	autre
1680-11-28	273	Parterre	0.75	parterre
1680-11-29	85	Theatre	3	autre
1680-11-29	1	Premieres loges	44	première loge
1680-11-29	111	Secondes Loges	1.5	autre
1680-11-29	16	Troisiemes Loges	1	autre
1680-11-29	336	Parterre	0.75	parterre
1680-11-29	30	Irregular Receipts	3	autre
1680-11-30	120	Theatre	3	autre
1680-11-30	80	Premieres loges	3	première loge
1680-11-30	1	Amphitheatre/Loges	44	autre
1680-11-30	218	Secondes Loges	1.5	autre
1680-11-30	93	Troisiemes Loges	1	autre
1680-11-30	586	Parterre	0.75	parterre
1680-12-01	65	Theatre	3	autre
1680-12-01	40	Premieres loges	3	première loge
1680-12-01	111	Secondes Loges	1.5	autre
1680-12-01	33	Troisiemes Loges	1	autre
1680-12-01	279	Parterre	0.75	parterre
1680-12-02	48	Theatre	3	autre
1680-12-02	40	Premieres loges	3	première loge
1680-12-02	90	Secondes Loges	1.5	autre
1680-12-02	19	Troisiemes Loges	1	autre
1680-12-02	273	Parterre	0.75	parterre
1680-12-03	47	Theatre	3	autre
1680-12-03	40	Premieres loges	3	première loge
1680-12-03	3	Amphitheatre/Loges	44	autre
1680-12-03	69	Secondes Loges	1.5	autre
1680-12-03	9	Troisiemes Loges	1	autre
1680-12-03	153	Parterre	0.75	parterre
1680-12-04	54	Theatre	3	autre
1680-12-04	20	Premieres loges	3	première loge
1680-12-04	37	Secondes Loges	1.5	autre
1680-12-04	11	Troisiemes Loges	1	autre
1680-12-04	241	Parterre	0.75	parterre
1680-12-05	41	Theatre	3	autre
1680-12-05	20	Premieres loges	3	première loge
1680-12-05	55	Secondes Loges	1.5	autre
1680-12-05	4	Troisiemes Loges	1	autre
1680-12-05	182	Parterre	0.75	parterre
1680-12-06	49	Theatre	3	autre
1680-12-06	20	Premieres loges	3	première loge
1680-12-06	74	Secondes Loges	1.5	autre
1680-12-06	9	Troisiemes Loges	1	autre
1680-12-06	210	Parterre	0.75	parterre
1680-12-07	52	Theatre	3	autre
1680-12-07	20	Premieres loges	3	première loge
1680-12-07	78	Secondes Loges	1.5	autre
1680-12-07	12	Troisiemes Loges	1	autre
1680-12-07	237	Parterre	0.75	parterre
1680-12-08	60	Theatre	3	autre
1680-12-08	24	Premieres loges	3	première loge
1680-12-08	111	Secondes Loges	1.5	autre
1680-12-08	40	Troisiemes Loges	1	autre
1680-12-08	349	Parterre	0.75	parterre
1680-12-10	49	Theatre	3	autre
1680-12-10	20	Premieres loges	3	première loge
1680-12-10	2	Amphitheatre/Loges	44	autre
1680-12-10	63	Secondes Loges	1.5	autre
1680-12-10	6	Troisiemes Loges	1	autre
1680-12-10	173	Parterre	0.75	parterre
1680-12-11	49	Theatre	3	autre
1680-12-11	13	Premieres loges	3	première loge
1680-12-11	47	Secondes Loges	1.5	autre
1680-12-11	4	Troisiemes Loges	1	autre
1680-12-11	134	Parterre	0.75	parterre
1680-12-12	30	Theatre	3	autre
1680-12-12	18	Premieres loges	3	première loge
1680-12-12	55	Secondes Loges	1.5	autre
1680-12-12	8	Troisiemes Loges	1	autre
1680-12-12	140	Parterre	0.75	parterre
1680-12-13	41	Theatre	3	autre
1680-12-13	20	Premieres loges	3	première loge
1680-12-13	62	Secondes Loges	1.5	autre
1680-12-13	3	Troisiemes Loges	1	autre
1680-12-13	245	Parterre	0.75	parterre
1680-12-14	40	Theatre	3	autre
1680-12-14	15	Premieres loges	3	première loge
1680-12-14	37	Secondes Loges	1.5	autre
1680-12-14	7	Troisiemes Loges	1	autre
1680-12-14	174	Parterre	0.75	parterre
1680-12-15	69	Theatre	3	autre
1680-12-15	20	Premieres loges	3	première loge
1680-12-15	78	Secondes Loges	1.5	autre
1680-12-15	29	Troisiemes Loges	1	autre
1680-12-15	400	Parterre	0.75	parterre
1680-12-16	100	Theatre	3	autre
1680-12-16	33	Premieres loges	3	première loge
1680-12-16	1	Amphitheatre/Loges	44	autre
1680-12-16	173	Secondes Loges	1.5	autre
1680-12-16	52	Troisiemes Loges	1	autre
1680-12-16	492	Parterre	0.75	parterre
1680-12-16	1	Irregular Receipts	33	autre
1680-12-17	38	Theatre	3	autre
1680-12-17	15	Premieres loges	3	première loge
1680-12-17	43	Secondes Loges	1.5	autre
1680-12-17	156	Parterre	0.75	parterre
1680-12-18	30	Theatre	3	autre
1680-12-18	10	Premieres loges	3	première loge
1680-12-18	90	Secondes Loges	1.5	autre
1680-12-18	14	Troisiemes Loges	1	autre
1680-12-18	248	Parterre	0.75	parterre
1680-12-19	30	Theatre	3	autre
1680-12-19	20	Premieres loges	3	première loge
1680-12-19	20	Secondes Loges	1.5	autre
1680-12-19	75	Parterre	0.75	parterre
1680-12-20	27	Theatre	3	autre
1680-12-20	10	Premieres loges	3	première loge
1680-12-20	1	Amphitheatre/Loges	3	autre
1680-12-20	41	Secondes Loges	1.5	autre
1680-12-20	6	Troisiemes Loges	1	autre
1680-12-20	173	Parterre	0.75	parterre
1680-12-21	100	Theatre	3	autre
1680-12-21	22	Premieres loges	3	première loge
1680-12-21	116	Secondes Loges	1.5	autre
1680-12-21	14	Troisiemes Loges	1	autre
1680-12-21	357	Parterre	0.75	parterre
1680-12-22	50	Theatre	3	autre
1680-12-22	18	Premieres loges	3	première loge
1680-12-22	1	Amphitheatre/Loges	44	autre
1680-12-22	92	Secondes Loges	1.5	autre
1680-12-22	25	Troisiemes Loges	1	autre
1680-12-22	215	Parterre	0.75	parterre
1680-12-23	25	Theatre	3	autre
1680-12-23	5	Premieres loges	3	première loge
1680-12-23	27	Secondes Loges	1.5	autre
1680-12-23	8	Troisiemes Loges	1	autre
1680-12-23	170	Parterre	0.75	parterre
1680-12-26	35	Theatre	3	autre
1680-12-26	20	Premieres loges	3	première loge
1680-12-26	101	Secondes Loges	1.5	autre
1680-12-26	19	Troisiemes Loges	1	autre
1680-12-26	426	Parterre	0.75	parterre
1680-12-27	60	Theatre	5.5	autre
1680-12-27	3	Premieres loges	44	première loge
1680-12-27	52	Secondes Loges	3	autre
1680-12-27	15	Troisiemes Loges	1.5	autre
1680-12-27	110	Parterre	1.5	parterre
1680-12-27	13	Irregular Receipts	5.5	autre
1680-12-28	33	Theatre	3	autre
1680-12-28	20	Premieres loges	3	première loge
1680-12-28	37	Secondes Loges	1.5	autre
1680-12-28	11	Troisiemes Loges	1	autre
1680-12-28	206	Parterre	0.75	parterre
1680-12-29	42	Theatre	5.5	autre
1680-12-29	20	Premieres loges	5.5	première loge
1680-12-29	27	Secondes Loges	3	autre
1680-12-29	3	Troisiemes Loges	1.5	autre
1680-12-29	63	Parterre	1.5	parterre
1680-12-30	31	Theatre	3	autre
1680-12-30	10	Premieres loges	3	première loge
1680-12-30	39	Secondes Loges	1.5	autre
1680-12-30	2	Troisiemes Loges	1	autre
1680-12-30	144	Parterre	0.75	parterre
1680-12-31	25	Theatre	3	autre
1680-12-31	13	Premieres loges	3	première loge
1680-12-31	35	Secondes Loges	1.5	autre
1680-12-31	1	Troisiemes Loges	1	autre
1680-12-31	120	Parterre	0.75	parterre
1681-01-01	56	Theatre	3	autre
1681-01-01	1	Premieres loges	44	première loge
1681-01-01	4	Amphitheatre/Loges	3	autre
1681-01-01	75	Secondes Loges	1.5	autre
1681-01-01	14	Troisiemes Loges	1	autre
1681-01-01	299	Parterre	0.75	parterre
1681-01-01	20	Irregular Receipts	3	autre
1681-01-02	80	Theatre	3	autre
1681-01-02	23	Premieres loges	3	première loge
1681-01-02	1	Amphitheatre/Loges	44	autre
1681-01-02	50	Secondes Loges	1.5	autre
1681-01-02	6	Troisiemes Loges	1	autre
1681-01-02	193	Parterre	0.75	parterre
1681-01-03	69	Theatre	3	autre
1681-01-03	22	Premieres loges	3	première loge
1681-01-03	85	Secondes Loges	1.5	autre
1681-01-03	12	Troisiemes Loges	1	autre
1681-01-03	280	Parterre	0.75	parterre
1681-01-04	69	Theatre	3	autre
1681-01-04	30	Premieres loges	3	première loge
1681-01-04	50	Secondes Loges	1.5	autre
1681-01-04	2	Troisiemes Loges	1	autre
1681-01-04	170	Parterre	0.75	parterre
1681-01-04	3	Irregular Receipts	3	autre
1681-01-05	64	Theatre	3	autre
1681-01-05	60	Premieres loges	3	première loge
1681-01-05	99	Secondes Loges	1.5	autre
1681-01-05	22	Troisiemes Loges	1	autre
1681-01-05	352	Parterre	0.75	parterre
1681-01-06	100	Theatre	3	autre
1681-01-06	38	Premieres loges	3	première loge
1681-01-06	133	Secondes Loges	1.5	autre
1681-01-06	22	Troisiemes Loges	1	autre
1681-01-06	320	Parterre	0.75	parterre
1681-01-07	36	Theatre	3	autre
1681-01-07	20	Premieres loges	3	première loge
1681-01-07	90	Secondes Loges	1.5	autre
1681-01-07	6	Troisiemes Loges	1	autre
1681-01-07	180	Parterre	0.75	parterre
1681-01-07	1	Irregular Receipts	22	autre
1681-01-08	53	Theatre	3	autre
1681-01-08	20	Premieres loges	3	première loge
1681-01-08	36	Secondes Loges	1.5	autre
1681-01-08	2	Troisiemes Loges	1	autre
1681-01-08	186	Parterre	0.75	parterre
1681-01-09	58	Theatre	3	autre
1681-01-09	40	Premieres loges	3	première loge
1681-01-09	1	Amphitheatre/Loges	44	autre
1681-01-09	44	Secondes Loges	1.5	autre
1681-01-09	6	Troisiemes Loges	1	autre
1681-01-09	266	Parterre	0.75	parterre
1681-01-10	30	Theatre	3	autre
1681-01-10	10	Premieres loges	3	première loge
1681-01-10	37	Secondes Loges	1.5	autre
1681-01-10	11	Troisiemes Loges	1	autre
1681-01-10	113	Parterre	0.75	parterre
1681-01-11	40	Theatre	3	autre
1681-01-11	17	Premieres loges	3	première loge
1681-01-11	30	Secondes Loges	1.5	autre
1681-01-11	205	Parterre	0.75	parterre
1681-01-12	69	Theatre	3	autre
1681-01-12	30	Premieres loges	3	première loge
1681-01-12	140	Secondes Loges	1.5	autre
1681-01-12	23	Troisiemes Loges	1	autre
1681-01-12	442	Parterre	0.75	parterre
1681-01-13	70	Theatre	3	autre
1681-01-13	3	Premieres loges	44	première loge
1681-01-13	68	Secondes Loges	1.5	autre
1681-01-13	5	Troisiemes Loges	1	autre
1681-01-13	210	Parterre	0.75	parterre
1681-01-14	50	Theatre	3	autre
1681-01-14	29	Premieres loges	3	première loge
1681-01-14	53	Secondes Loges	1.5	autre
1681-01-14	6	Troisiemes Loges	1	autre
1681-01-14	235	Parterre	0.75	parterre
1681-01-15	63	Theatre	3	autre
1681-01-15	20	Premieres loges	3	première loge
1681-01-15	1	Amphitheatre/Loges	33	autre
1681-01-15	63	Secondes Loges	1.5	autre
1681-01-15	7	Troisiemes Loges	1	autre
1681-01-15	208	Parterre	0.75	parterre
1681-01-16	66	Theatre	3	autre
1681-01-16	20	Premieres loges	3	première loge
1681-01-16	1	Amphitheatre/Loges	44	autre
1681-01-16	53	Secondes Loges	1.5	autre
1681-01-16	3	Troisiemes Loges	1	autre
1681-01-16	220	Parterre	0.75	parterre
1681-01-17	102	Theatre	3	autre
1681-01-17	50	Premieres loges	3	première loge
1681-01-17	133	Secondes Loges	1.5	autre
1681-01-17	36	Troisiemes Loges	1	autre
1681-01-17	434	Parterre	0.75	parterre
1681-01-18	28	Theatre	3	autre
1681-01-18	10	Premieres loges	3	première loge
1681-01-18	34	Secondes Loges	1.5	autre
1681-01-18	3	Troisiemes Loges	1	autre
